date,home_team,away_team,home_score,away_score,tournament,neutral,target,target_numeric,neutral_numeric,elo_home,elo_away
2003-02-12,Greece,Norway,1.0,0.0,Friendly,False,HW,2,0,1529.1060513524644,1580.1890098272945
2003-02-12,Guinea,Mali,0.0,1.0,Friendly,True,AW,0,1,1512.8676572827396,1578.3321208672617
2003-02-12,Ecuador,Estonia,2.0,1.0,Friendly,False,HW,2,0,1563.9656757470616,1505.7915862294249
2003-02-13,Costa Rica,Guatemala,1.0,1.0,UNCAF Cup,True,D,1,1,1601.5005355294243,1512.164414711084
2003-02-13,Cyprus,Slovakia,1.0,3.0,Cyprus International Tournament,False,AW,0,0,1443.1918652285979,1461.2186348425862
2003-02-13,El Salvador,Nicaragua,3.0,0.0,UNCAF Cup,True,HW,2,1,1486.9898065886343,1381.0440530006376
2003-02-14,North Macedonia,Poland,0.0,3.0,Friendly,True,AW,0,1,1428.36544421893,1547.4012475649088
2003-02-15,Benin,Ghana,1.0,0.0,Friendly,False,HW,2,0,1459.5903060837823,1510.5847387675174
2003-02-15,Costa Rica,Nicaragua,1.0,0.0,UNCAF Cup,True,HW,2,1,1597.7263976050892,1370.4814064436325
2003-02-15,Honduras,El Salvador,0.0,1.0,UNCAF Cup,True,AW,0,1,1600.795179387856,1497.5524531456394
2003-02-16,Qatar,Sweden,2.0,3.0,King's Cup,True,AW,0,1,1607.7702495251385,1553.184942715274
2003-02-16,Panama,Guatemala,2.0,0.0,UNCAF Cup,False,HW,2,0,1440.4446697005064,1515.938552635419
2003-02-16,Thailand,North Korea,2.0,2.0,King's Cup,False,D,1,0,1578.5019101063644,1508.9833523922746
2003-02-16,China PR,Estonia,1.0,0.0,Friendly,False,HW,2,0,1554.9411811278164,1493.279952593445
2003-02-16,Gambia,Nigeria,0.0,1.0,Friendly,False,AW,0,0,1494.940721343225,1641.9372538359667
2003-02-18,Guatemala,Nicaragua,5.0,0.0,UNCAF Cup,True,HW,2,1,1497.72956498159,1364.0973950583605
2003-02-18,North Korea,Sweden,1.0,1.0,King's Cup,True,D,1,1,1511.9452866923104,1570.522379549766
2003-02-18,Panama,Honduras,1.0,1.0,UNCAF Cup,False,D,1,0,1458.6536573543353,1581.4645559807057
2003-02-18,Thailand,Qatar,1.0,1.0,King's Cup,False,D,1,0,1575.5399758063286,1590.4328126906466
2003-02-20,Costa Rica,Honduras,1.0,0.0,UNCAF Cup,True,HW,2,1,1604.1104089903613,1576.3727076285154
2003-02-20,El Salvador,Guatemala,0.0,2.0,UNCAF Cup,True,AW,0,1,1516.8830765527898,1507.2288150899653
2003-02-20,North Korea,Qatar,2.0,2.0,King's Cup,True,D,1,1,1514.4505700269328,1589.7902307509903
2003-02-20,Thailand,Sweden,1.0,4.0,King's Cup,False,AW,0,0,1576.182557745985,1568.0170962151435
2003-02-21,Panama,Nicaragua,0.0,1.0,UNCAF Cup,False,AW,0,0,1463.7455057065256,1354.5981449499852
2003-02-22,Thailand,Qatar,3.0,1.0,King's Cup,False,HW,2,0,1560.830091325848,1586.5875972766414
2003-02-22,Malawi,DR Congo,1.0,1.0,Friendly,False,D,1,0,1526.6229266205676,1514.3295063452335
2003-02-22,Madagascar,Mauritius,2.0,1.0,COSAFA Cup,False,HW,2,0,1499.7428443205647,1448.8695299122237
2003-02-22,Macau,Mongolia,2.0,0.0,EAFF Championship,True,HW,2,1,1396.9437601034865,1393.4120674749568
2003-02-22,Hong Kong,Taiwan,2.0,0.0,EAFF Championship,False,HW,2,0,1445.3619648176298,1363.7764914444278
2003-02-22,North Korea,Sweden,0.0,4.0,King's Cup,True,AW,0,1,1517.6532035012817,1583.3695626352805
2003-02-23,Guatemala,Honduras,2.0,1.0,UNCAF Cup,True,HW,2,1,1522.6455158190688,1562.567702687076
2003-02-23,Malawi,DR Congo,2.0,3.0,Friendly,False,AW,0,0,1526.0923983878763,1514.8600345779248
2003-02-23,Panama,Costa Rica,0.0,1.0,UNCAF Cup,False,AW,0,0,1444.182370456683,1617.9154139318007
2003-02-23,Peru,Haiti,5.0,1.0,Friendly,False,HW,2,0,1440.164055259318,1546.8384189873586
2003-02-24,Hong Kong,Macau,3.0,0.0,EAFF Championship,False,HW,2,0,1456.902981910191,1411.7912899274295
2003-02-24,Mongolia,Guam,2.0,0.0,EAFF Championship,True,HW,2,1,1378.5645376510138,1483.7622959259038
2003-02-26,Guam,Macau,0.0,2.0,EAFF Championship,True,AW,0,1,1464.3544287102004,1398.7280465709919
2003-02-28,Hong Kong,Mongolia,10.0,0.0,EAFF Championship,False,HW,2,0,1469.9662252666287,1397.9724048667172
2003-02-28,Guam,Taiwan,0.0,7.0,EAFF Championship,True,AW,0,1,1446.554332309425,1352.2354743518665
2003-03-02,Macau,Taiwan,1.0,2.0,EAFF Championship,True,AW,0,1,1416.5281429717672,1371.2103773449226
2003-03-04,Singapore,Maldives,4.0,1.0,Friendly,False,HW,2,0,1457.6872411608078,1408.2960516616588
2003-03-04,Sudan,DR Congo,1.0,3.0,Friendly,False,AW,0,0,1460.6261252809904,1530.3448058251188
2003-03-05,Israel,Moldova,0.0,0.0,Friendly,False,D,1,0,1535.4787503047896,1376.3673941892566
2003-03-07,Benin,Niger,1.0,1.0,TIFOCO Tournament,False,D,1,0,1476.7762383703086,1469.0765857651002
2003-03-09,Botswana,Lesotho,0.0,1.0,Friendly,False,AW,0,0,1472.9093615384104,1380.85443336082
2003-03-09,DR Congo,Congo,3.0,0.0,Friendly,False,HW,2,0,1542.3745693583683,1465.0608746862736
2003-03-11,Cuba,Jamaica,0.0,0.0,Friendly,False,D,1,0,1538.0863509942412,1524.709474380515
2003-03-12,Tanzania,Uganda,0.0,0.0,Friendly,False,D,1,0,1477.5274922363421,1517.7079866016481
2003-03-13,Cuba,Jamaica,1.0,0.0,Friendly,False,HW,2,0,1537.509110009294,1525.2867153654622
2003-03-14,Martinique,French Guiana,2.0,1.0,Friendly,False,HW,2,0,1570.9084579612759,1486.435975501028
2003-03-15,Rwanda,Burundi,4.0,2.0,Friendly,False,HW,2,0,1547.768596521841,1435.3399138858044
2003-03-15,Kenya,Uganda,2.0,2.0,Friendly,False,D,1,0,1583.6513002928266,1515.9809478618247
2003-03-15,Namibia,Botswana,0.0,1.0,COSAFA Cup,False,AW,0,0,1366.7573175979098,1454.0254925772376
2003-03-15,Guadeloupe,French Guiana,2.0,2.0,Friendly,True,D,1,1,1518.5453217760264,1475.012744249972
2003-03-16,Kyrgyzstan,Afghanistan,1.0,2.0,AFC Asian Cup qualification,True,AW,0,1,1405.6913041495418,1449.9737704237689
2003-03-16,Lesotho,DR Congo,2.0,2.0,Friendly,False,D,1,0,1399.7383023219927,1554.0906945275856
2003-03-16,Zimbabwe,Malawi,0.0,0.0,Friendly,False,D,1,0,1569.7900156209946,1510.6076271406823
2003-03-18,Nepal,Afghanistan,4.0,0.0,AFC Asian Cup qualification,False,HW,2,0,1435.722713370959,1463.0722282776924
2003-03-19,Egypt,Qatar,6.0,0.0,Friendly,False,HW,2,0,1566.6286614566695,1570.4775892011203
2003-03-19,Mexico,Bolivia,2.0,0.0,Friendly,True,HW,2,1,1626.1573667954412,1397.291217639049
2003-03-19,Eswatini,Lesotho,1.0,0.0,Friendly,False,HW,2,0,1445.5777993416782,1405.9958655649564
2003-03-20,Nepal,Kyrgyzstan,0.0,2.0,AFC Asian Cup qualification,False,AW,0,0,1451.9010539645942,1392.5928462956183
2003-03-21,Sri Lanka,Timor-Leste,3.0,2.0,AFC Asian Cup qualification,False,HW,2,0,1470.1226796662652,1500.0
2003-03-21,Macau,Pakistan,0.0,3.0,AFC Asian Cup qualification,True,AW,0,1,1399.582638407268,1398.9608837161138
2003-03-21,Maldives,Brunei,1.0,1.0,AFC Asian Cup qualification,False,D,1,0,1395.4141912346083,1391.8004411855354
2003-03-22,Mozambique,Lesotho,0.0,0.0,COSAFA Cup,False,D,1,0,1475.2057584667525,1392.697399901102
2003-03-22,Rwanda,Zambia,1.0,1.0,Friendly,False,D,1,0,1558.0772775304317,1498.979778501061
2003-03-22,Alderney,Guernsey,1.0,4.0,Muratti Vase,False,AW,0,0,1458.7345267742267,1552.2571153754895
2003-03-23,Benin,Equatorial Guinea,2.0,1.0,Friendly,False,HW,2,0,1476.443872055304,1421.191990050495
2003-03-23,Myanmar,Brunei,5.0,0.0,AFC Asian Cup qualification,True,HW,2,1,1482.6345944079285,1391.9564536906125
2003-03-23,Jamaica,Barbados,2.0,1.0,Friendly,False,HW,2,0,1510.8141809889403,1498.2188297151886
2003-03-23,Kenya,Tanzania,4.0,0.0,Friendly,False,HW,2,0,1580.7661280827047,1479.2545309761656
2003-03-23,Singapore,Macau,2.0,0.0,AFC Asian Cup qualification,False,HW,2,0,1470.5691015878583,1384.5557951281103
2003-03-24,North Korea,India,2.0,0.0,AFC Asian Cup qualification,False,HW,2,0,1505.4570489731434,1465.0703805519395
2003-03-24,Rwanda,Zambia,0.0,3.0,Friendly,False,AW,0,0,1555.5501586787736,1501.506897352719
2003-03-25,Sri Lanka,Taiwan,2.0,1.0,AFC Asian Cup qualification,False,HW,2,0,1486.4094170545102,1388.1558819094219
2003-03-25,Singapore,Pakistan,3.0,0.0,AFC Asian Cup qualification,False,HW,2,0,1481.9296592225728,1413.9877269952715
2003-03-25,Hong Kong,Laos,5.0,1.0,AFC Asian Cup qualification,False,HW,2,0,1481.9017381297224,1404.8759906272135
2003-03-25,Maldives,Myanmar,0.0,2.0,AFC Asian Cup qualification,False,AW,0,0,1395.2581787295312,1493.8062377872866
2003-03-26,Austria,Greece,2.0,2.0,Friendly,False,D,1,0,1484.0492408052962,1546.295724298985
2003-03-26,Burundi,Burkina Faso,0.0,0.0,Friendly,False,D,1,0,1425.0312328772136,1450.1494835823169
2003-03-26,Guadeloupe,Cuba,2.0,3.0,Gold Cup qualification,True,AW,0,1,1516.675643311282,1551.981644385816
2003-03-26,Haiti,Martinique,2.0,1.0,Gold Cup qualification,True,HW,2,1,1527.37237957333,1582.3316892123319
2003-03-26,Jamaica,Saint Lucia,5.0,0.0,Gold Cup qualification,False,HW,2,0,1525.2706340570603,1491.7076692864775
2003-03-26,Mexico,Paraguay,1.0,1.0,Friendly,True,D,1,1,1632.4946053135914,1549.605389305274
2003-03-26,Trinidad and Tobago,Antigua and Barbuda,2.0,0.0,Gold Cup qualification,False,HW,2,0,1515.4274221292364,1437.9112558068905
2003-03-27,Tunisia,Ghana,2.0,2.0,Friendly,False,D,1,0,1555.9009815292757,1493.398806480991
2003-03-27,Serbia,Bulgaria,1.0,2.0,Friendly,False,AW,0,0,1550.6353068056576,1565.7976642669764
2003-03-27,Laos,Bangladesh,2.0,1.0,AFC Asian Cup qualification,True,HW,2,1,1393.1480274615533,1495.5746294918865
2003-03-27,Cameroon,Madagascar,2.0,0.0,Friendly,True,HW,2,1,1627.0472275488128,1512.5620303404041
2003-03-28,Cuba,Antigua and Barbuda,2.0,0.0,Gold Cup qualification,True,HW,2,1,1565.4625869864058,1426.2034520195814
2003-03-28,Jamaica,Martinique,2.0,2.0,Gold Cup qualification,False,D,1,0,1538.8260950463227,1564.978500119184
2003-03-28,Japan,Uruguay,2.0,2.0,Friendly,False,D,1,0,1614.3512467327405,1553.8130112983274
2003-03-28,Saint Lucia,Haiti,2.0,1.0,Gold Cup qualification,True,HW,2,1,1478.152208297215,1544.7255686664778
2003-03-28,Trinidad and Tobago,Guadeloupe,1.0,0.0,Gold Cup qualification,False,HW,2,0,1527.1352259165456,1503.1947007106924
2003-03-29,Malawi,Nigeria,0.0,1.0,African Cup of Nations qualification,False,AW,0,0,1513.1383067924737,1650.9442975454397
2003-03-29,Mauritius,Egypt,0.0,1.0,African Cup of Nations qualification,False,AW,0,0,1436.0503438923843,1581.7948262276418
2003-03-29,Netherlands,Czech Republic,1.0,1.0,UEFA Euro qualification,False,D,1,0,1716.0355828104032,1622.6395409420227
2003-03-29,Poland,Hungary,0.0,0.0,UEFA Euro qualification,False,D,1,0,1557.4541305434107,1474.1796983687716
2003-03-29,Portugal,Brazil,2.0,1.0,Friendly,False,HW,2,0,1625.8689246875476,1697.5643719760646
2003-03-29,Romania,Denmark,2.0,5.0,UEFA Euro qualification,False,AW,0,0,1549.9240009179357,1660.701421796129
2003-03-29,Rwanda,Uganda,0.0,0.0,African Cup of Nations qualification,False,D,1,0,1538.2355610992634,1518.8661200719466
2003-03-29,South Africa,Madagascar,2.0,0.0,Friendly,False,HW,2,0,1614.8625312580045,1502.333302530413
2003-03-29,Sierra Leone,Morocco,0.0,0.0,African Cup of Nations qualification,False,D,1,0,1471.640466618961,1606.0702004433626
2003-03-29,North Macedonia,Slovakia,0.0,2.0,UEFA Euro qualification,False,AW,0,0,1418.312561240428,1475.441054279866
2003-03-29,Sudan,Benin,3.0,0.0,African Cup of Nations qualification,False,HW,2,0,1448.596361747741,1489.0783640999202
2003-03-29,Tanzania,Zambia,0.0,1.0,African Cup of Nations qualification,False,AW,0,0,1468.51654707154,1518.8214949322294
2003-03-29,Ukraine,Spain,2.0,2.0,UEFA Euro qualification,False,D,1,0,1512.8072169857019,1676.9229991881646
2003-03-29,United States,Venezuela,2.0,0.0,Friendly,False,HW,2,0,1632.3842834646664,1506.675060677998
2003-03-29,Wales,Azerbaijan,4.0,0.0,UEFA Euro qualification,False,HW,2,0,1534.3841918404505,1361.2224873966532
2003-03-29,Scotland,Iceland,2.0,1.0,UEFA Euro qualification,False,HW,2,0,1486.838804406627,1466.1785561007455
2003-03-29,South Korea,Colombia,0.0,0.0,Friendly,False,D,1,0,1595.9737858229184,1608.7855825546515
2003-03-29,Georgia,Republic of Ireland,1.0,2.0,UEFA Euro qualification,False,AW,0,0,1486.113830617953,1632.3405380853362
2003-03-29,Kenya,Mauritania,4.0,0.0,African Cup of Nations qualification,False,HW,2,0,1591.5041119873304,1372.8365422937288
2003-03-29,Liechtenstein,England,0.0,2.0,UEFA Euro qualification,False,AW,0,0,1342.5138963831273,1598.221549786305
2003-03-29,Albania,Russia,3.0,1.0,UEFA Euro qualification,False,HW,2,0,1450.3236869100201,1592.5105223470987
2003-03-29,Angola,Algeria,1.0,1.0,Friendly,False,D,1,0,1524.2078504747362,1528.3583235073218
2003-03-29,Armenia,Northern Ireland,1.0,0.0,UEFA Euro qualification,False,HW,2,0,1430.6502072644819,1428.8577415497432
2003-03-29,Bosnia and Herzegovina,Luxembourg,2.0,0.0,UEFA Euro qualification,False,HW,2,0,1470.5778555964168,1319.2415904061072
2003-03-29,Cape Verde,Togo,2.0,1.0,African Cup of Nations qualification,False,HW,2,0,1525.4393193981434,1517.2791414888936
2003-03-29,Costa Rica,Paraguay,2.0,1.0,Friendly,False,HW,2,0,1625.9831387655784,1553.1176198677238
2003-03-29,Belarus,Moldova,2.0,1.0,UEFA Euro qualification,False,HW,2,0,1494.045715983796,1382.793687027497
2003-03-29,Cyprus,Israel,1.0,1.0,UEFA Euro qualification,False,D,1,0,1428.969445791318,1529.0524574665492
2003-03-29,Estonia,Canada,2.0,1.0,Friendly,False,HW,2,0,1480.9144794175882,1532.3043832980134
2003-03-29,France,Malta,6.0,0.0,UEFA Euro qualification,False,HW,2,0,1649.1719225968773,1364.1138383864834
2003-03-29,Gabon,Equatorial Guinea,4.0,0.0,African Cup of Nations qualification,False,HW,2,0,1455.0672808890317,1408.5574980058786
2003-03-29,Germany,Lithuania,1.0,1.0,UEFA Euro qualification,False,D,1,0,1627.8263604859376,1379.2488395451824
2003-03-29,Italy,Finland,2.0,0.0,UEFA Euro qualification,False,HW,2,0,1600.991333753563,1559.901907426463
2003-03-29,Croatia,Belgium,4.0,0.0,UEFA Euro qualification,False,HW,2,0,1560.271029803581,1617.8330663712293
2003-03-30,Jamaica,Haiti,3.0,0.0,Gold Cup qualification,False,HW,2,0,1539.953057491519,1526.8860327836114
2003-03-30,Zimbabwe,Seychelles,3.0,1.0,African Cup of Nations qualification,False,HW,2,0,1567.2593359692032,1448.3265103884744
2003-03-30,Tunisia,Cameroon,1.0,0.0,Friendly,False,HW,2,0,1553.231283120571,1637.275955358804
2003-03-30,Trinidad and Tobago,Cuba,1.0,3.0,Gold Cup qualification,False,AW,0,0,1541.1032631245544,1574.7528313437144
2003-03-30,Eswatini,DR Congo,1.0,1.0,African Cup of Nations qualification,False,D,1,0,1458.8762650055326,1547.833131284622
2003-03-30,Saint Lucia,Martinique,4.0,5.0,Gold Cup qualification,True,AW,0,1,1495.9917441800815,1563.8515376739877
2003-03-30,Mozambique,Burkina Faso,1.0,0.0,African Cup of Nations qualification,False,HW,2,0,1471.709073331553,1449.0669269473706
2003-03-30,Libya,Botswana,0.0,0.0,African Cup of Nations qualification,False,D,1,0,1447.6597763228206,1465.3351073984734
2003-03-30,India,North Korea,1.0,1.0,AFC Asian Cup qualification,False,D,1,0,1451.8062019427405,1518.7212275823424
2003-03-30,Eritrea,Mali,0.0,2.0,African Cup of Nations qualification,False,AW,0,0,1427.1283078791482,1590.5387720391027
2003-03-30,Guinea,Niger,2.0,0.0,African Cup of Nations qualification,False,HW,2,0,1500.6610061108986,1469.4089520801049
2003-03-30,Guadeloupe,Antigua and Barbuda,2.0,0.0,Gold Cup qualification,True,HW,2,1,1489.2266635026836,1416.9132076622727
2003-03-30,Ghana,Madagascar,3.0,3.0,Friendly,True,D,1,1,1496.0685048896955,1492.028537481637
2003-03-30,Gambia,Senegal,0.0,0.0,African Cup of Nations qualification,False,D,1,0,1485.933677633752,1629.8042418483149
2003-03-30,Ethiopia,Liberia,1.0,0.0,African Cup of Nations qualification,False,HW,2,0,1460.1912772443666,1506.7216313960694
2003-03-30,Chile,Peru,2.0,0.0,Friendly,False,HW,2,0,1415.5727066507898,1459.6300946733468
2003-03-30,Chad,Namibia,2.0,0.0,African Cup of Nations qualification,False,HW,2,0,1458.4159017979446,1355.447702776674
2003-03-30,Burundi,Ivory Coast,0.0,1.0,African Cup of Nations qualification,False,AW,0,0,1426.1137895121599,1597.201425215666
2003-03-30,Hong Kong,Bangladesh,2.0,2.0,AFC Asian Cup qualification,False,D,1,0,1493.6297012953826,1476.2763259422406
2003-04-02,Peru,Chile,3.0,0.0,Friendly,False,HW,2,0,1442.738114556842,1432.4646867672946
2003-04-02,Moldova,Netherlands,1.0,2.0,UEFA Euro qualification,False,AW,0,0,1372.4391264218405,1712.097749284647
2003-04-02,Northern Ireland,Greece,0.0,2.0,UEFA Euro qualification,False,AW,0,0,1413.9351278288032,1543.6367166968728
2003-04-02,Poland,San Marino,5.0,0.0,UEFA Euro qualification,False,HW,2,0,1553.9261847597706,1359.0717589306491
2003-04-02,Hungary,Sweden,1.0,2.0,UEFA Euro qualification,False,AW,0,0,1477.7076441524116,1595.5657171634189
2003-04-02,Slovenia,Cyprus,4.0,1.0,UEFA Euro qualification,False,HW,2,0,1541.5707751077694,1433.1746982275254
2003-04-02,Spain,Armenia,3.0,0.0,UEFA Euro qualification,False,HW,2,0,1670.3213979209165,1445.572820985422
2003-04-02,Ukraine,Latvia,1.0,0.0,Friendly,False,HW,2,0,1519.40881825295,1480.3050553529818
2003-04-02,Venezuela,Jamaica,2.0,0.0,Friendly,False,HW,2,0,1496.8773056585753,1554.3891745327478
2003-04-02,North Macedonia,Portugal,0.0,1.0,Friendly,True,AW,0,1,1405.75700608283,1643.9210655210968
2003-04-02,Slovakia,Liechtenstein,4.0,0.0,UEFA Euro qualification,False,HW,2,0,1487.996609437464,1336.9146025164964
2003-04-02,Luxembourg,Norway,0.0,2.0,UEFA Euro qualification,False,AW,0,0,1310.391210581839,1562.9993368807739
2003-04-02,Honduras,Paraguay,1.0,1.0,Friendly,False,D,1,0,1545.8516690839394,1541.2181519190538
2003-04-02,Israel,France,1.0,2.0,UEFA Euro qualification,True,AW,0,1,1524.847205030342,1654.0420946540983
2003-04-02,Belarus,Uzbekistan,2.0,2.0,Friendly,False,D,1,0,1504.4002765894527,1509.4714648913439
2003-04-02,Croatia,Andorra,2.0,0.0,UEFA Euro qualification,False,HW,2,0,1577.7336914293014,1374.159468061465
2003-04-02,Czech Republic,Austria,4.0,0.0,UEFA Euro qualification,False,HW,2,0,1626.5773744677788,1486.7082484074085
2003-04-02,Denmark,Bosnia and Herzegovina,0.0,2.0,UEFA Euro qualification,False,AW,0,0,1671.0745154343397,1479.428235420685
2003-04-02,Albania,Republic of Ireland,0.0,0.0,UEFA Euro qualification,False,D,1,0,1471.1411788739651,1641.3755372301011
2003-04-02,Estonia,Bulgaria,0.0,0.0,UEFA Euro qualification,False,D,1,0,1498.1171201936363,1580.1434679311442
2003-04-02,Georgia,Switzerland,0.0,0.0,UEFA Euro qualification,False,D,1,0,1477.078831473188,1558.760103219146
2003-04-02,Lithuania,Scotland,1.0,0.0,UEFA Euro qualification,False,HW,2,0,1388.4602120054212,1500.9478796665362
2003-04-02,England,Turkey,2.0,0.0,UEFA Euro qualification,False,HW,2,0,1603.820843652936,1613.143603274408
2003-04-16,South Korea,Japan,0.0,1.0,Friendly,False,AW,0,0,1596.5266649741618,1611.7637343395807
2003-04-20,Zimbabwe,Angola,1.0,0.0,COSAFA Cup,False,HW,2,0,1577.3161816469403,1524.3870322762994
2003-04-23,Bhutan,Guam,6.0,0.0,AFC Asian Cup qualification,False,HW,2,0,1420.2204585218412,1427.579429316369
2003-04-23,Martinique,Trinidad and Tobago,3.0,2.0,Gold Cup qualification,False,HW,2,0,1575.9584900506964,1527.5515063417934
2003-04-24,Algeria,Madagascar,3.0,1.0,Friendly,True,HW,2,1,1528.1791417057586,1492.2029490346968
2003-04-25,Guam,Mongolia,0.0,5.0,AFC Asian Cup qualification,True,AW,0,1,1412.2617645108403,1386.0368920036235
2003-04-25,Trinidad and Tobago,Honduras,0.0,2.0,Gold Cup qualification,True,AW,0,1,1514.6279850666008,1545.6516359263524
2003-04-27,Martinique,Honduras,2.0,4.0,Gold Cup qualification,False,AW,0,0,1588.882011325889,1559.3157857363833
2003-04-27,Madagascar,Mali,0.0,2.0,Friendly,True,AW,0,1,1478.7506385586087,1598.9617455421342
2003-04-27,Faroe Islands,Kazakhstan,3.0,2.0,Friendly,False,HW,2,0,1413.4598420527673,1523.0098595180139
2003-04-27,Bhutan,Mongolia,0.0,0.0,AFC Asian Cup qualification,False,D,1,0,1435.53812332737,1402.1669654104385
2003-04-29,Faroe Islands,Kazakhstan,2.0,1.0,Friendly,False,HW,2,0,1433.0387470455057,1503.4309545252754
2003-04-30,Malta,Slovenia,1.0,3.0,UEFA Euro qualification,False,AW,0,0,1359.2436663292624,1552.037093033398
2003-04-30,Mexico,Brazil,0.0,0.0,Friendly,False,D,1,0,1628.9823747511416,1679.5122311425152
2003-04-30,Morocco,Ivory Coast,0.0,1.0,Friendly,False,AW,0,0,1600.539672739098,1605.3592831536425
2003-04-30,Venezuela,Trinidad and Tobago,3.0,0.0,Friendly,False,HW,2,0,1514.3378597014473,1500.9638352565698
2003-04-30,Peru,Paraguay,0.0,1.0,Friendly,False,AW,0,0,1457.2947042487615,1541.4181850766408
2003-04-30,Scotland,Austria,0.0,2.0,Friendly,False,AW,0,0,1481.254263304541,1477.440508554734
2003-04-30,Slovakia,Greece,2.0,2.0,Friendly,False,D,1,0,1496.8561241712964,1553.2834481789707
2003-04-30,South Africa,Jamaica,0.0,0.0,Friendly,False,D,1,0,1625.1672963067806,1536.9286204898758
2003-04-30,Spain,Ecuador,4.0,0.0,Friendly,False,HW,2,0,1676.777926251615,1576.4773093830415
2003-04-30,Sweden,Croatia,1.0,2.0,Friendly,False,AW,0,0,1605.663966634486,1584.8292195310294
2003-04-30,Switzerland,Italy,1.0,2.0,Friendly,False,AW,0,0,1555.297204545061,1614.2255852141113
2003-04-30,Tunisia,Senegal,1.0,0.0,Friendly,False,HW,2,0,1571.7906268987733,1623.9251077857075
2003-04-30,Uzbekistan,Belarus,1.0,2.0,Friendly,False,AW,0,0,1509.2525396395636,1504.619201841233
2003-04-30,Lithuania,Romania,0.0,1.0,Friendly,False,AW,0,0,1408.1538283674165,1539.550907279725
2003-04-30,Liechtenstein,Saudi Arabia,1.0,0.0,Friendly,False,HW,2,0,1328.055087782664,1648.3210653169372
2003-04-30,Netherlands,Portugal,1.0,1.0,Friendly,False,D,1,0,1715.817268067035,1649.9949000188851
2003-04-30,Latvia,San Marino,3.0,0.0,UEFA Euro qualification,False,HW,2,0,1466.9862078671306,1351.7007219748127
2003-04-30,Libya,Argentina,1.0,3.0,Friendly,False,AW,0,0,1448.422224049015,1689.4260630443869
2003-04-30,Andorra,Estonia,0.0,2.0,UEFA Euro qualification,False,AW,0,0,1367.0639399597371,1501.5941197429167
2003-04-30,Belgium,Poland,3.0,1.0,Friendly,False,HW,2,0,1600.370404745509,1561.297221715607
2003-04-30,Bulgaria,Albania,2.0,0.0,Friendly,False,HW,2,0,1576.6664683818638,1477.9541142727273
2003-04-30,Czech Republic,Turkey,4.0,0.0,Friendly,False,HW,2,0,1635.8451143204534,1597.7412039599233
2003-04-30,Denmark,Ukraine,1.0,0.0,Friendly,False,HW,2,0,1648.5487129655924,1532.727665738801
2003-04-30,Finland,Iceland,3.0,0.0,Friendly,False,HW,2,0,1546.6676559659145,1452.0694808408364
2003-04-30,Chile,Costa Rica,1.0,0.0,Friendly,False,HW,2,0,1417.908097075375,1637.8826067142484
2003-04-30,Georgia,Russia,1.0,0.0,UEFA Euro qualification,False,HW,2,0,1480.541730147273,1571.6930303831537
2003-04-30,Germany,Serbia,1.0,0.0,Friendly,False,HW,2,0,1618.6149880256987,1536.2895031414898
2003-04-30,Honduras,Colombia,0.0,0.0,Friendly,True,D,1,1,1575.5891898984405,1608.232703403408
2003-04-30,Hungary,Luxembourg,5.0,1.0,Friendly,False,HW,2,0,1467.6093946813444,1304.710204137797
2003-04-30,Republic of Ireland,Norway,1.0,0.0,Friendly,False,HW,2,0,1634.562601831339,1568.6803433248158
2003-04-30,Israel,Cyprus,2.0,0.0,UEFA Euro qualification,True,HW,2,1,1515.1813739230993,1422.7083803018968
2003-04-30,France,Egypt,5.0,0.0,Friendly,False,HW,2,0,1663.707925761341,1590.847362028164
2003-05-01,Fiji,Tuvalu,9.0,0.0,Friendly,False,HW,2,0,1546.4212148599274,1500.0
2003-05-04,Congo,Central African Republic,2.0,1.0,African Cup of Nations qualification,False,HW,2,0,1453.3447495170562,1444.5906171642166
2003-05-05,Guernsey,Jersey,3.0,3.0,Muratti Vase,False,D,1,0,1563.3141954051127,1552.0291226753097
2003-05-08,United States,Mexico,0.0,0.0,Friendly,False,D,1,0,1642.1820384840892,1631.1486718085037
2003-05-16,Lesotho,Botswana,1.0,2.0,Friendly,False,AW,0,0,1396.1940850363014,1464.5726596722789
2003-05-17,Malawi,Zambia,0.0,1.0,Friendly,False,AW,0,0,1503.794330224244,1531.6647063203325
2003-05-18,Jersey,Guernsey,1.0,0.0,Muratti Vase,False,HW,2,0,1552.5161671615388,1562.8271509188837
2003-05-21,Uganda,Sudan,0.0,0.0,Friendly,False,D,1,0,1519.7015007783739,1465.3362437883397
2003-05-21,Lesotho,Malawi,0.0,0.0,Friendly,False,D,1,0,1384.1086908547588,1489.9950167838801
2003-05-22,Norway,Finland,2.0,0.0,Friendly,False,HW,2,0,1556.4911003732884,1557.6815430802917
2003-05-22,South Africa,England,1.0,2.0,Friendly,False,AW,0,0,1621.4375745174311,1619.2232429674207
2003-05-24,Botswana,Malawi,1.0,1.0,COSAFA Cup,False,D,1,0,1476.6580538538215,1485.5600046292966
2003-05-24,Sudan,Kenya,1.0,1.0,Friendly,False,D,1,0,1467.6644100881422,1598.1397775547355
2003-05-25,Jamaica,Nigeria,3.0,2.0,Friendly,False,HW,2,0,1540.6583422792253,1660.2882741136693
2003-05-25,Lesotho,Eswatini,2.0,1.0,Friendly,False,HW,2,0,1388.5437030093424,1462.6350615628435
